"ano_campeonato","data","rodada","estadio","publico","time_mandante","time_visitante","tecnico_mandante","tecnico_visitante","colocacao_mandante","colocacao_visitante","valor_equipe_titular_mandante","valor_equipe_titular_visitante","idade_media_titular_mandante","idade_media_titular_visitante","gols_mandante","gols_visitante","gols_1_tempo_mandante","gols_1_tempo_visitante"
2022,"2022-10-09",31,"Estádio Jornalista Mário Filho",23324,"Fluminense","América-MG","Fernando Diniz","Vagner Mancini",3,9,33800000,5750000,28.3,30.1,0,2,0,2
2022,"2022-07-24",19,"Estádio Cícero Pompeu de Toledo",39393,"São Paulo","Goiás","Rogério Ceni","Jair Ventura",10,14,34700000,7430000,25.4,26.9,3,3,2,2
2022,"2022-10-23",33,"Estádio Raimundo Sampaio",9626,"América-MG","Flamengo","Vagner Mancini","Dorival Júnior",8,3,8300000,56900000,32.2,25.9,1,2,1,2
2022,"2022-05-01",4,"Estádio Major Antônio Couto Pereira",24622,"Coritiba FC","Fluminense","Gustavo Morínigo","Marcão",10,14,8800000,37300000,27.7,28.6,3,2,0,2
2022,"2022-07-10",16,"Estádio Major Antônio Couto Pereira",20235,"Coritiba FC","Juventude","Gustavo Morínigo","Umberto Louzer",12,19,6250000,5900000,27.2,28.6,2,2,0,2
2022,"2022-09-20",27,"Estádio Antonio Accioly",5185,"Atlético-GO","Internacional","Eduardo Baptista","Mano Menezes",19,2,7150000,27950000,27.4,28.4,1,2,0,2
2022,"2022-10-06",30,"Estádio Antonio Accioly",6075,"Atlético-GO","Fluminense","Eduardo Souza","Fernando Diniz",19,3,7150000,34050000,27.4,28.9,3,2,1,2
2022,"2022-06-26",14,"Estádio Governador Magalhães Pinto",30003,"Atlético-MG","Fortaleza","Antonio Mohamed","Juan Pablo Vojvoda",4,19,52500000,11350000,26.7,28.5,3,2,0,2
2022,"2022-07-21",18,"Estádio Beira-Rio",32804,"Internacional","São Paulo","Mano Menezes","Rogério Ceni",4,9,23000000,22400000,28.9,25.2,3,3,3,2
2022,"2022-10-09",31,"Estádio Beira-Rio",31554,"Internacional","Goiás","Mano Menezes","Jair Ventura",2,13,28050000,12400000,27.4,27.2,4,2,2,2
2022,"2022-04-10",1,"Estádio Olímpico Nilton Santos",34344,"Botafogo","Corinthians","Luís Castro","Vítor Pereira",17,3,30500000,47050000,27.1,26.3,1,3,0,3
2022,"2022-07-18",17,"Estádio Raimundo Sampaio",1920,"América-MG","RB Bragantino","Vagner Mancini","Maurício Barbieri",15,11,6900000,43200000,29.4,24.3,0,3,0,3
2022,"2022-11-05",36,"Estádio Nabi Abi Chedid",2722,"RB Bragantino","América-MG","Maurício Barbieri","Vagner Mancini",13,9,40700000,7450000,24.9,31.5,1,4,1,3
2010,"2010-05-09",1,"Estádio Jornalista Mário Filho",11195,"Flamengo","São Paulo","","",11,10,NA,NA,NA,NA,1,1,0,1
2010,"2010-05-23",3,"Estádio Beira-Rio",25185,"Internacional","São Paulo","","",8,14,NA,NA,NA,NA,0,2,0,1
2010,"2010-05-26",4,"Estádio Cícero Pompeu de Toledo",15522,"São Paulo","Palmeiras","","",11,4,NA,NA,NA,NA,1,0,0,0
2010,"2010-05-29",5,"Allianz Parque",4016,"Palmeiras","Barueri","","",8,18,NA,NA,NA,NA,0,0,0,0
2010,"2010-05-30",5,"Estádio Brinco de Ouro da Princesa",14528,"Guarani","São Paulo","","",12,7,NA,NA,NA,NA,0,0,0,0
2010,"2010-06-02",6,"Allianz Parque",8457,"Palmeiras","Flamengo","","",7,10,NA,NA,NA,NA,0,1,0,0
2010,"2010-07-14",8,"Estádio Cícero Pompeu de Toledo",7717,"São Paulo","Avaí FC","","",6,13,NA,NA,NA,NA,1,2,0,0
2010,"2010-07-25",11,"Estádio Urbano Caldeira",9367,"Santos FC","São Paulo","","",11,12,NA,NA,NA,NA,1,0,0,0
2010,"2010-07-31",12,"Estádio Cícero Pompeu de Toledo",11793,"São Paulo","Ceará SC","","",15,3,NA,NA,NA,NA,2,1,0,0
2010,"2010-08-15",14,"Estádio Municipal Eduardo José Farah",5047,"Barueri","Vasco da Gama","","",17,11,NA,NA,NA,NA,1,2,0,1
2010,"2010-08-28",17,"Estádio Urbano Caldeira",17968,"Santos FC","Goiás EC","","",4,20,NA,NA,NA,NA,2,0,0,0
2010,"2010-09-11",21,"Estádio Jornalista Mário Filho",5735,"Flamengo","EC Vitória","","",16,15,NA,NA,NA,NA,2,2,0,0
2010,"2010-09-12",21,"Estádio Beira-Rio",7134,"Internacional","Goiás EC","","",6,20,NA,NA,NA,NA,0,0,0,0
2010,"2010-09-25",25,"Estádio Cícero Pompeu de Toledo",18528,"São Paulo","Goiás EC","","",8,19,NA,NA,NA,NA,0,3,0,3
2010,"2010-09-26",25,"Estádio Manoel Barradas",19169,"EC Vitória","Fluminense","","",11,2,NA,NA,NA,NA,1,2,0,0
2010,"2010-09-28",26,"Estádio do Governo do Estado de Goiás",13898,"Goiás EC","Flamengo","","",18,16,NA,NA,NA,NA,1,1,0,0
2010,"2010-10-02",27,"Estádio Municipal Eduardo José Farah",2781,"Barueri","Fluminense","","",20,1,NA,NA,NA,NA,1,1,0,1
2010,"2010-10-02",27,"Estádio Manoel Barradas",10998,"EC Vitória","Grêmio","","",13,9,NA,NA,NA,NA,0,3,0,1
2010,"2010-10-02",27,"Estádio Aderbal Ramos da Silva",8040,"Avaí FC","São Paulo","","",16,11,NA,NA,NA,NA,0,0,0,0
2010,"2010-10-07",28,"Estádio do Governo do Estado de Goiás",6170,"Goiás EC","Cruzeiro","","",19,3,NA,NA,NA,NA,0,1,0,0
2010,"2010-10-10",29,"Estádio do Governo do Estado de Goiás",1806,"Goiás EC","EC Vitória","","",19,15,NA,NA,NA,NA,1,0,0,0
2010,"2010-11-03",33,"Estádio do Governo do Estado de Goiás",2235,"Goiás EC","Grêmio","","",19,7,NA,NA,NA,NA,0,2,0,1
2010,"2010-07-25",11,"Estádio Governador Magalhães Pinto",9672,"Cruzeiro","Grêmio","Cuca","Silas",7,16,23700000,24450000,26.9,27.3,2,2,0,1
2010,"2010-08-08",13,"Estádio Governador Magalhães Pinto",10209,"Cruzeiro","Barueri","Cuca","Toninho Cecílio",6,18,22600000,5400000,27.5,25.3,0,0,0,0
2010,"2010-08-22",15,"Estádio Governador Magalhães Pinto",10195,"Cruzeiro","EC Vitória","Cuca","Toninho Cecílio",5,14,23100000,6550000,25,25.4,0,1,0,0
2010,"2010-09-22",24,"Estádio Governador Magalhães Pinto",16914,"Cruzeiro","Ceará SC","Cuca","Dimas Filgueiras",3,10,25550000,4800000,26.3,29.1,2,0,0,0
2010,"2010-10-02",27,"Estádio Governador Magalhães Pinto",17254,"Cruzeiro","Atlético-PR","Cuca","Paulo César Carpegiani",3,7,20500000,7250000,27.2,25.5,0,0,0,0
2010,"2010-11-03",33,"Estádio Governador Magalhães Pinto",25694,"Cruzeiro","São Paulo","Cuca","Paulo César Carpegiani",2,9,28300000,30200000,26.7,27.8,0,2,0,0
2010,"2010-12-05",38,"Estádio Governador Magalhães Pinto",16191,"Cruzeiro","Palmeiras","Cuca","Luiz Felipe Scolari",3,10,25150000,7300000,26.4,22.7,2,1,0,0
2010,"2010-11-13",35,"Estádio Municipal Paulo Machado de Carvalho",35935,"Corinthians","Cruzeiro","Tite","Cuca",2,3,26550000,28900000,28.4,27.3,1,0,0,0
2010,"2010-05-16",2,"Estádio Olímpico Monumental",14730,"Grêmio","Corinthians","Silas","Mano Menezes",12,2,20700000,27400000,25.8,28,1,2,0,1
2010,"2010-07-14",8,"Estádio Olímpico Monumental",7455,"Grêmio","EC Vitória","Silas","Ricardo Silva",12,14,22150000,6800000,26.5,27.8,1,1,0,1
2010,"2010-08-08",13,"Estádio Olímpico Monumental",10221,"Grêmio","Fluminense","Silas","Muricy Ramalho",16,1,16000000,15350000,25.4,28,1,2,0,2
2010,"2010-09-05",19,"Estádio Jornalista Mário Filho",41007,"Flamengo","Santos FC","Silas","Dorival Júnior",15,3,22000000,20050000,28,23.6,0,0,0,0
2010,"2010-09-25",25,"Estádio Jornalista Mário Filho",13597,"Flamengo","Palmeiras","Silas","Luiz Felipe Scolari",15,10,21300000,25500000,27.8,25.8,1,3,0,2
2010,"2010-05-16",2,"Estádio São Januário",11236,"Vasco da Gama","Palmeiras","Gaúcho","Antônio Carlos Zago",15,5,13600000,28100000,24.4,28.3,0,0,0,0
2010,"2010-05-08",1,"Estádio Serra Dourada",5647,"Atlético-GO","Grêmio","Geninho","Silas",13,12,5850000,18300000,27.4,24.2,0,0,0,0
2010,"2010-05-22",3,"Estádio Serra Dourada",4669,"Atlético-GO","Santos FC","Geninho","Dorival Júnior",18,11,6500000,14850000,28.8,24.5,1,2,0,0
2010,"2010-05-27",4,"Estádio São Januário",4081,"Vasco da Gama","Internacional","Celso Roth","Jorge Fossati",18,13,16400000,29100000,23.9,28.7,3,2,0,2
2010,"2010-06-03",6,"Estádio São Januário",6002,"Vasco da Gama","Guarani","Celso Roth","Vágner Mancini",16,12,14100000,5800000,24.1,27.7,0,1,0,0
2010,"2010-08-01",12,"Estádio Beira-Rio",33087,"Internacional","Grêmio","Celso Roth","Silas",4,18,32200000,22950000,26.4,27.5,0,0,0,0
2010,"2010-08-22",15,"Estádio Beira-Rio",13017,"Internacional","Atlético-GO","Celso Roth","Renê Simões",9,20,12550000,5600000,26.6,27.6,1,1,0,1
2010,"2010-09-05",19,"Estádio Beira-Rio",17811,"Internacional","Barueri","Celso Roth","Antônio Carlos Zago",6,18,24800000,5950000,27.7,25.2,2,0,0,0
2010,"2010-09-19",23,"Estádio Beira-Rio",27061,"Internacional","Vasco da Gama","Celso Roth","Paulo César Gusmão",6,7,16600000,13450000,28.7,24.7,1,0,0,0
2010,"2010-10-02",27,"Estádio Beira-Rio",9159,"Internacional","Guarani","Celso Roth","Vágner Mancini",6,12,24500000,5250000,27.4,28.3,3,0,0,0
2010,"2010-10-30",32,"Estádio Beira-Rio",25178,"Internacional","Santos FC","Celso Roth","Marcelo Martelotte",6,4,26900000,27450000,28.3,25.2,1,1,0,0
2010,"2010-11-03",33,"Estádio Beira-Rio",20069,"Internacional","Fluminense","Celso Roth","Muricy Ramalho",6,1,26900000,17000000,28.3,26.7,0,0,0,0
2010,"2010-11-14",35,"Estádio Beira-Rio",12690,"Internacional","Avaí FC","Celso Roth","Vágner Benazzi",8,18,25400000,6700000,28.8,26.2,2,3,0,2
2010,"2010-11-28",37,"Estádio Beira-Rio",11415,"Internacional","EC Vitória","Celso Roth","Antônio Lopes",8,16,19900000,5650000,29.5,25,1,1,0,0
2010,"2010-06-06",7,"Estádio Olímpico Nilton Santos",14267,"Botafogo","Corinthians","Joel Santana","Mano Menezes",8,1,11550000,24950000,27.5,28,2,2,0,1
2010,"2010-07-25",11,"Estádio Olímpico Nilton Santos",23218,"Botafogo","Fluminense","Joel Santana","Muricy Ramalho",14,1,11350000,22500000,28.5,27.5,1,1,0,0
2010,"2010-08-25",16,"Estádio Olímpico Nilton Santos",19468,"Botafogo","Ceará SC","Joel Santana","Mário Sérgio",3,5,15750000,5350000,27.4,28.8,1,0,0,0
2010,"2010-09-12",21,"Estádio Olímpico Nilton Santos",28414,"Botafogo","São Paulo","Joel Santana","Sérgio Baresi",3,8,14500000,19750000,28.6,26.6,2,0,0,0
2010,"2010-10-10",29,"Estádio Olímpico Nilton Santos",11930,"Botafogo","Palmeiras","Joel Santana","Luiz Felipe Scolari",6,9,10600000,25500000,27.9,26,0,0,0,0
2010,"2010-11-21",36,"Estádio Olímpico Nilton Santos",23583,"Botafogo","Internacional","Joel Santana","Celso Roth",4,8,10800000,9250000,29.7,23.1,1,2,0,0
2010,"2010-05-09",1,"Estádio Municipal Paulo Machado de Carvalho",9232,"Corinthians","Atlético-PR","Mano Menezes","Leandro Niehues",2,14,26900000,7750000,29.3,24.4,2,1,0,1
2010,"2010-07-18",9,"Estádio Municipal Paulo Machado de Carvalho",22163,"Corinthians","Atlético-MG","Mano Menezes","Vanderlei Luxemburgo",1,16,20600000,8600000,29.1,26.2,1,0,0,0
2010,"2010-05-27",4,"Estádio do Governo do Estado de Goiás",2309,"Goiás EC","Ceará SC","Emerson Leão","Paulo César Gusmão",20,5,11250000,3450000,25.9,28.4,0,0,0,0
2010,"2010-07-14",8,"Estádio do Governo do Estado de Goiás",11000,"Goiás EC","Vasco da Gama","Emerson Leão","Paulo César Gusmão",7,19,8600000,8900000,26.3,23.8,0,0,0,0
2010,"2010-07-25",11,"Estádio do Governo do Estado de Goiás",4023,"Goiás EC","Atlético-PR","Emerson Leão","Paulo César Carpegiani",13,18,10950000,5600000,26.2,25.9,0,2,0,1
2010,"2010-08-08",13,"Estádio do Governo do Estado de Goiás",13168,"Goiás EC","Palmeiras","Emerson Leão","Luiz Felipe Scolari",17,11,11500000,26400000,27.4,26.3,1,1,0,1
2010,"2010-08-21",15,"Estádio do Governo do Estado de Goiás",1493,"Goiás EC","Barueri","Emerson Leão","Antônio Carlos Zago",18,19,8900000,6600000,28,24.3,1,2,0,0
2010,"2010-08-25",16,"Estádio do Governo do Estado de Goiás",10467,"Goiás EC","Fluminense","Emerson Leão","Muricy Ramalho",18,1,11250000,19250000,27.8,27.9,0,3,0,0
2010,"2010-08-14",14,"Estádio Serra Dourada",9433,"Atlético-GO","Botafogo","Renê Simões","Joel Santana",20,8,5400000,15750000,27.5,27.3,0,2,0,0
2010,"2010-09-18",23,"Estádio Serra Dourada",2500,"Atlético-GO","Atlético-PR","Renê Simões","Paulo César Carpegiani",18,8,5300000,7900000,28.3,24.3,1,2,0,2
2010,"2010-10-17",30,"Estádio Serra Dourada",14175,"Atlético-GO","Vasco da Gama","Renê Simões","Paulo César Gusmão",17,10,5250000,10800000,27.6,25.8,2,0,0,0
2010,"2010-11-28",37,"Estádio Serra Dourada",27938,"Atlético-GO","São Paulo","Renê Simões","Paulo César Carpegiani",15,9,6450000,16700000,27,25.1,1,1,0,0
2010,"2010-05-15",2,"Estádio Manoel Barradas",14852,"EC Vitória","Flamengo","Ricardo Silva","Rogério Lourenço",17,11,4700000,38200000,24.7,27.6,1,1,0,1
2010,"2010-06-05",7,"Estádio Manoel Barradas",9109,"EC Vitória","Atlético-PR","Ricardo Silva","Paulo César Carpegiani",18,14,5500000,8150000,26.8,25.7,1,0,0,0
2010,"2010-08-01",12,"Estádio Manoel Barradas",8217,"EC Vitória","Botafogo","Ricardo Silva","Joel Santana",9,14,6300000,16450000,26.5,28,1,3,0,0
2010,"2010-07-24",11,"Estádio Aderbal Ramos da Silva",5733,"Avaí FC","Atlético-MG","Antônio Lopes","Vanderlei Luxemburgo",6,19,6150000,19750000,24.7,25.8,0,0,0,0
2010,"2010-08-25",16,"Estádio Aderbal Ramos da Silva",9713,"Avaí FC","Internacional","Antônio Lopes","Celso Roth",6,8,6650000,18100000,23.9,28.6,0,1,0,1
2010,"2010-09-05",19,"Estádio Aderbal Ramos da Silva",8099,"Avaí FC","Atlético-PR","Antônio Lopes","Paulo César Carpegiani",11,10,7400000,7450000,25.2,24.2,0,1,0,0
2010,"2010-09-12",21,"Estádio Aderbal Ramos da Silva",5767,"Avaí FC","Cruzeiro","Antônio Lopes","Cuca",13,5,7750000,27350000,26.2,27,1,2,0,1
2010,"2010-09-15",22,"Estádio Manoel Barradas",9082,"EC Vitória","Ceará SC","Antônio Lopes","Dimas Filgueiras",15,10,6500000,4750000,27.1,29.5,0,0,0,0
2010,"2010-09-19",23,"Estádio Aderbal Ramos da Silva",8526,"Avaí FC","Grêmio","Antônio Lopes","Renato Gaúcho",15,13,6350000,22900000,24.9,26.8,0,3,0,1
2010,"2010-11-07",34,"Estádio Manoel Barradas",34540,"EC Vitória","Cruzeiro","Antônio Lopes","Cuca",14,3,4900000,25100000,26.8,26.4,0,1,0,1
2010,"2010-12-05",38,"Estádio Manoel Barradas",35000,"EC Vitória","Atlético-GO","Antônio Lopes","Renê Simões",17,16,4900000,6250000,25.4,27.5,0,0,0,0
2010,"2010-07-14",8,"Estádio Governador Plácido Castelo",44500,"Ceará SC","Corinthians","Estevam Soares","Mano Menezes",2,1,6100000,17600000,28.6,29,0,0,0,0
2010,"2010-07-25",11,"Estádio Governador Plácido Castelo",24935,"Ceará SC","Palmeiras","Estevam Soares","Luiz Felipe Scolari",3,10,6050000,23900000,26.5,25.5,0,0,0,0
2010,"2010-08-08",13,"Estádio Governador Plácido Castelo",14524,"Ceará SC","Atlético-GO","Estevam Soares","Renê Simões",4,20,6050000,5300000,27.8,27.3,0,0,0,0
2010,"2010-05-15",2,"Estádio Jornalista Mário Filho",10118,"Fluminense","Atlético-GO","Muricy Ramalho","Geninho",18,13,15850000,5250000,25.7,27.7,1,0,0,0
2010,"2010-07-22",10,"Estádio Jornalista Mário Filho",34008,"Fluminense","Cruzeiro","Muricy Ramalho","Cuca",2,4,22500000,22300000,26.5,26.8,1,0,0,0
2010,"2010-09-15",22,"Estádio Jornalista Mário Filho",23326,"Fluminense","Corinthians","Muricy Ramalho","Adilson Batista",1,2,22500000,21250000,28,28.5,1,2,0,1
2010,"2010-09-29",26,"Estádio Jornalista Mário Filho",11533,"Fluminense","Avaí FC","Muricy Ramalho","Vágner Benazzi",1,15,22450000,6000000,27.6,25.3,1,0,0,0
2010,"2010-10-06",28,"Estádio Jornalista Mário Filho",14687,"Fluminense","Santos FC","Muricy Ramalho","Marcelo Martelotte",1,6,16550000,25100000,26.9,24.7,0,3,0,0
2010,"2010-10-17",30,"Estádio Jornalista Mário Filho",17833,"Fluminense","Botafogo","Muricy Ramalho","Joel Santana",2,6,19400000,12900000,27.7,28.9,0,0,0,0
2010,"2010-11-14",35,"Estádio Jornalista Mário Filho",30897,"Fluminense","Goiás EC","Muricy Ramalho","Arthur Neto",1,19,25600000,7400000,27.1,27.4,1,1,0,1
2010,"2010-12-05",38,"Estádio Jornalista Mário Filho",40905,"Fluminense","Guarani","Muricy Ramalho","Vágner Mancini",1,18,25800000,2950000,27.5,26.5,1,0,0,0
2010,"2010-09-04",19,"Estádio Governador Plácido Castelo",19528,"Ceará SC","Vasco da Gama","Mário Sérgio","Paulo César Gusmão",8,7,3700000,13150000,27.3,24.8,0,2,0,1
2010,"2010-09-15",22,"Estádio Olímpico Monumental",34166,"Grêmio","Palmeiras","Renato Gaúcho","Luiz Felipe Scolari",12,13,22750000,23400000,26.5,27,1,2,0,1
2010,"2010-08-25",16,"Estádio Cícero Pompeu de Toledo",10563,"São Paulo","Vasco da Gama","Sérgio Baresi","Paulo César Gusmão",14,9,28800000,11950000,25.9,25.3,0,0,0,0
2010,"2010-10-06",28,"Arena da Baixada",16161,"Atlético-PR","Vasco da Gama","Sérgio Soares","Paulo César Gusmão",7,9,6400000,11050000,25.1,24,0,0,0,0
2010,"2010-10-24",31,"Arena da Baixada",22132,"Atlético-PR","Fluminense","Sérgio Soares","Muricy Ramalho",7,2,7850000,16800000,25.9,27.4,2,2,0,0
2010,"2010-11-04",33,"Arena da Baixada",19749,"Atlético-PR","Palmeiras","Sérgio Soares","Luiz Felipe Scolari",10,8,6450000,18100000,25.7,25.6,1,0,0,0
2010,"2010-05-16",2,"Estádio Governador Magalhães Pinto",8115,"Cruzeiro","Avaí FC","Adilson Batista","Péricles Chamusca",4,1,20700000,6200000,26.4,25.7,2,2,0,2
2010,"2010-06-02",6,"Estádio Governador Magalhães Pinto",15708,"Cruzeiro","Santos FC","Adilson Batista","Dorival Júnior",9,8,25200000,28750000,24.9,23.8,0,0,0,0
2010,"2010-09-11",21,"Estádio Municipal Paulo Machado de Carvalho",29533,"Corinthians","Grêmio","Adilson Batista","Renato Gaúcho",2,14,22150000,21400000,26.9,27.4,0,1,0,1
2010,"2010-10-02",27,"Estádio Municipal Paulo Machado de Carvalho",28612,"Corinthians","Ceará SC","Adilson Batista","Dimas Filgueiras",2,14,17800000,4650000,28,30.1,2,2,0,1
2010,"2010-07-18",9,"Estádio Urbano Caldeira",9193,"Santos FC","Fluminense","Dorival Júnior","Muricy Ramalho",4,3,62250000,22500000,23.7,26.5,0,1,0,0
2010,"2010-08-22",15,"Estádio Urbano Caldeira",10220,"Santos FC","Atlético-MG","Dorival Júnior","Vanderlei Luxemburgo",7,17,27650000,20650000,24,25.4,2,0,0,0
2010,"2010-09-09",20,"Estádio Urbano Caldeira",14305,"Santos FC","Botafogo","Dorival Júnior","Joel Santana",3,4,34150000,15400000,23.2,28,0,1,0,0
2010,"2010-09-15",22,"Estádio Urbano Caldeira",3873,"Santos FC","Atlético-GO","Dorival Júnior","Renê Simões",5,18,29700000,5700000,24.9,28.4,4,2,0,1
2010,"2010-10-06",28,"Estádio Governador Magalhães Pinto",16667,"Atlético-MG","Corinthians","Dorival Júnior","Adilson Batista",18,2,10300000,20350000,24.9,27.4,2,1,0,1
2010,"2010-10-17",30,"Estádio Governador Magalhães Pinto",16824,"Atlético-MG","Avaí FC","Dorival Júnior","Vágner Benazzi",18,16,13650000,6550000,25.4,25.7,2,0,0,0
2010,"2010-10-30",32,"Estádio Governador Magalhães Pinto",17012,"Atlético-MG","Botafogo","Dorival Júnior","Joel Santana",17,5,18300000,11700000,25.3,28.8,0,2,0,0
2010,"2010-10-30",32,"Estádio Municipal Eduardo José Farah",1872,"Barueri","Cruzeiro","Fábio Giuntini","Cuca",20,2,4700000,22600000,23.7,27.7,0,2,0,2
2010,"2010-12-02",38,"Estádio Municipal Eduardo José Farah",0,"Barueri","Internacional","Fábio Giuntini","Celso Roth",20,8,4950000,19800000,23.4,28.2,0,3,0,2
2010,"2010-09-22",24,"Estádio Municipal Eduardo José Farah",11127,"Barueri","Palmeiras","Marcelo Rospide","Luiz Felipe Scolari",20,13,5550000,22800000,24.7,27.6,0,1,0,0
2010,"2010-10-10",29,"Estádio Aderbal Ramos da Silva",11680,"Avaí FC","Flamengo","Vágner Benazzi","Vanderlei Luxemburgo",16,14,7750000,15600000,24.5,26.9,2,2,0,2
2010,"2010-11-07",34,"Estádio Aderbal Ramos da Silva",14538,"Avaí FC","Botafogo","Vágner Benazzi","Joel Santana",18,4,6650000,12700000,25.9,28.9,0,0,0,0
2010,"2010-05-09",1,"Estádio Brinco de Ouro da Princesa",6205,"Guarani","Goiás EC","Vágner Mancini","Emerson Leão",6,19,5150000,9150000,27.7,25.9,1,0,0,0
2010,"2010-06-06",7,"Estádio Brinco de Ouro da Princesa",5685,"Guarani","Barueri","Vágner Mancini","Toninho Cecílio",7,17,5700000,7750000,27.6,24.8,1,0,0,0
2010,"2010-07-14",8,"Estádio Brinco de Ouro da Princesa",2193,"Guarani","Internacional","Vágner Mancini","Celso Roth",5,15,5350000,31600000,28.9,28,0,3,0,0
2010,"2010-07-22",10,"Estádio Brinco de Ouro da Princesa",4595,"Guarani","Ceará SC","Vágner Mancini","Estevam Soares",8,3,5450000,6350000,27.5,28.6,1,1,0,0
2010,"2010-08-22",15,"Estádio Brinco de Ouro da Princesa",19809,"Guarani","Palmeiras","Vágner Mancini","Luiz Felipe Scolari",12,11,4000000,22250000,27.5,26.5,0,0,0,0
2010,"2010-08-29",17,"Estádio Brinco de Ouro da Princesa",10317,"Guarani","Flamengo","Vágner Mancini","Vanderlei Luxemburgo",13,10,3500000,19000000,27.2,29.7,2,1,0,1
2010,"2010-09-12",21,"Estádio Brinco de Ouro da Princesa",4235,"Guarani","Atlético-PR","Vágner Mancini","Paulo César Carpegiani",10,9,4150000,7100000,27.4,24.5,1,0,0,0
2010,"2010-09-19",23,"Estádio Brinco de Ouro da Princesa",10998,"Guarani","Santos FC","Vágner Mancini","Dorival Júnior",11,5,4900000,15850000,28.3,25.4,0,0,0,0
2010,"2010-09-25",25,"Estádio Brinco de Ouro da Princesa",4294,"Guarani","Vasco da Gama","Vágner Mancini","Paulo César Gusmão",14,9,4700000,12100000,27.8,23.8,1,0,0,0
2010,"2010-10-17",30,"Estádio Brinco de Ouro da Princesa",17469,"Guarani","Corinthians","Vágner Mancini","Fábio Carille",14,3,4700000,16850000,28,27.7,0,0,0,0
2010,"2010-10-23",31,"Estádio Brinco de Ouro da Princesa",2986,"Guarani","Atlético-GO","Vágner Mancini","Renê Simões",14,16,4250000,4550000,26.9,29,0,1,0,0
2010,"2010-11-03",33,"Estádio Brinco de Ouro da Princesa",5922,"Guarani","Atlético-MG","Vágner Mancini","Dorival Júnior",16,17,3800000,20000000,28.4,26.6,0,0,0,0
2010,"2010-11-14",35,"Estádio Brinco de Ouro da Princesa",6051,"Guarani","EC Vitória","Vágner Mancini","Antônio Lopes",17,14,3250000,5350000,25,26.7,1,1,0,0
2010,"2010-11-28",37,"Estádio Brinco de Ouro da Princesa",5725,"Guarani","Grêmio","Vágner Mancini","Renato Gaúcho",18,4,3650000,22650000,26.5,26.4,0,3,0,1
2010,"2010-09-29",26,"Estádio Governador Plácido Castelo",11398,"Ceará SC","Atlético-MG","Dimas Filgueiras","Dorival Júnior",14,19,4550000,12650000,29.5,24.3,0,0,0,0
2010,"2010-10-06",28,"Estádio Governador Plácido Castelo",15897,"Ceará SC","Internacional","Dimas Filgueiras","Celso Roth",13,4,4750000,16000000,28.8,27.6,1,0,0,0
2010,"2010-05-30",5,"Estádio Beira-Rio",8279,"Internacional","Atlético-PR","Enderson Moreira","Leandro Niehues",17,15,34750000,8000000,27.4,25.3,4,1,0,0
2010,"2010-06-06",7,"Estádio Beira-Rio",11743,"Internacional","Palmeiras","Enderson Moreira","Luiz Felipe Scolari",15,12,38850000,25450000,27.6,27,1,1,0,1
2010,"2010-07-24",11,"Estádio Municipal Eduardo José Farah",4922,"Barueri","EC Vitória","Toninho Cecílio","Ricardo Silva",15,9,6800000,4850000,24.3,26.1,0,0,0,0
2010,"2010-08-01",12,"Estádio Municipal Eduardo José Farah",15890,"Barueri","Santos FC","Toninho Cecílio","Dorival Júnior",17,8,6500000,8250000,24.9,24.5,1,2,0,1
2010,"2010-09-01",18,"Estádio Manoel Barradas",3040,"EC Vitória","Internacional","Toninho Cecílio","Celso Roth",13,5,7550000,22400000,25.6,27.7,0,0,0,0
2010,"2010-07-18",9,"Estádio Serra Dourada",18544,"Atlético-GO","Flamengo","Roberto Fernandes","Rogério Lourenço",20,6,5200000,15500000,28.4,27.9,0,1,0,1
2010,"2010-09-25",25,"Estádio Urbano Caldeira",9542,"Santos FC","Cruzeiro","Marcelo Martelotte","Cuca",5,3,28250000,25000000,26.4,27.4,4,1,0,0
2010,"2010-10-02",27,"Estádio Urbano Caldeira",8900,"Santos FC","Palmeiras","Marcelo Martelotte","Luiz Felipe Scolari",5,8,28650000,26000000,26.6,26.8,1,1,0,1
2010,"2010-10-09",29,"Estádio Urbano Caldeira",8417,"Santos FC","Atlético-PR","Marcelo Martelotte","Sérgio Soares",4,7,25100000,6250000,24.7,26,2,0,0,0
2010,"2010-11-13",35,"Estádio Urbano Caldeira",7421,"Santos FC","Grêmio","Marcelo Martelotte","Renato Gaúcho",7,5,16750000,21850000,27.2,26.8,0,0,0,0
2010,"2010-12-05",38,"Estádio Urbano Caldeira",9086,"Santos FC","Flamengo","Marcelo Martelotte","Vanderlei Luxemburgo",7,14,21300000,10050000,22.3,25.8,0,0,0,0
2010,"2010-05-29",5,"Estádio Aderbal Ramos da Silva",5787,"Avaí FC","EC Vitória","Péricles Chamusca","Ricardo Silva",5,14,6150000,5300000,25.2,25.6,0,0,0,0
2010,"2010-06-05",7,"Estádio Aderbal Ramos da Silva",8458,"Avaí FC","Fluminense","Péricles Chamusca","Muricy Ramalho",9,3,6050000,19850000,25,25.7,0,3,0,1
2010,"2010-06-05",7,"Estádio Jornalista Mário Filho",11855,"Flamengo","Goiás EC","Rogério Lourenço","Emerson Leão",4,13,19500000,11100000,26.6,25.7,1,2,0,0
